Census year,Block ID,Property ID,Base property ID,Building address,CLUE small area,Trading name,Business address,Industry (ANZSIC4) code,Industry (ANZSIC4) description,Seating type,Number of seats,Longitude,Latitude,
2024,91,598268,598268,339 King Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Biryani House,339 King Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Indoor,42,144.9536295,-37.81236188,
2024,91,598269,598269,341 King Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Impresso Cafe,Ground 341 King Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Indoor,16,144.9535989,-37.81229603,
2024,93,108083,108083,ABeckett 181 175-181 A'Beckett Street MELBOURNE VIC 3000,Melbourne (CBD),ABC Chicken,Ground 175 A'Beckett Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,60,144.958212,-37.81022044,
2024,93,110140,110140,Oaks on William 330-352 William Street MELBOURNE VIC 3000,Melbourne (CBD),The Jazz Corner Cafe,Part 352 William Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,36,144.9565783,-37.81124427,
2024,93,578981,565462,Wills Court 25 Wills Street MELBOURNE VIC 3000,Melbourne (CBD),Operator 25,"Unit 3, Ground 25 Wills Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,18,144.9571621,-37.81071591,
2024,94,103216,103216,284-294 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),YGF Melbourne,369 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,45,144.9608495,-37.8100143,
2024,94,103216,103216,284-294 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Homm Dessert At Heart,294 La Trobe Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,60,144.9608495,-37.8100143,
2024,94,105479,105479,338-344 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Mamao,Part Ground 338 Queen Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,54,144.9590294,-37.81075124,
2024,94,105480,105480,360 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Da Tie Niu,Ground 360 La Trobe Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,33,144.9591367,-37.8107204,
2024,94,713467,713467,143-171 A'Beckett Street MELBOURNE VIC 3000,Melbourne (CBD),Yaki Nau,12 Lilardia Walk MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,80,144.959099,-37.81002684,
2024,95,100153,100153,51-53 A'Beckett Street MELBOURNE VIC 3000,Melbourne (CBD),Darac,Ground 53 A'Beckett Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,6,144.9620743,-37.8090975,
2024,95,103306,103306,382-384 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Bowltiful Halal Lanzhou Noodles,Ground 382-384 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,60,144.9614515,-37.80977164,
2024,95,105983,105983,62-64 Little La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Cheng Fu Urban Dessert Buffet,62-64 Little La Trobe Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,37,144.9618904,-37.80940205,
2024,95,109314,109314,401-405 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),KFC,Ground 401 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,28,144.963217,-37.80904283,
2024,95,109315,109315,407-409 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Boss D,"Unit 2, Ground 407 Swanston Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,110,144.9631796,-37.80895593,
2024,95,500332,500332,55-59 A'Beckett Street MELBOURNE VIC 3000,Melbourne (CBD),Surasang,55-59 A'Beckett Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,250,144.9619538,-37.80913331,
2024,96,606672,105490,Building 14 RMIT University 414-418 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Canto cafe e pizzeria,Part Level 4 Building 14 RMIT University 414-418 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,48,144.9645435,-37.80818156,
2024,97,103617,103617,355-357 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),Thailicious,"Unit 1, 355-357 Exhibition Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,52,144.9681731,-37.80752222,
2024,97,106367,106367,9-23 MacKenzie Street MELBOURNE VIC 3000,Melbourne (CBD),Karomi Cafe,19 MacKenzie Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,12,144.9673948,-37.80768212,
2024,103,108084,108084,365-371 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Buza Chicken,"Shop 3, Ground 365 Queen Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,50,144.9579933,-37.80988001,
2024,103,621414,621414,218-236 A'Beckett Street MELBOURNE VIC 3000,Melbourne (CBD),Bentoman,3 Frederick Way MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,15,144.9566012,-37.81015871,
2024,104,100167,100167,Uni On A'Beckett Apartments 106-116 A'Beckett Street MELBOURNE VIC 3000,Melbourne (CBD),Zawaddi,Ground 106 A'Beckett Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,117,144.9599969,-37.80914342,
2024,104,100167,100167,Uni On A'Beckett Apartments 106-116 A'Beckett Street MELBOURNE VIC 3000,Melbourne (CBD),Zawaddi,Ground 106 A'Beckett Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,22,144.9599969,-37.80914342,
2024,104,103223,103223,427 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Shu Ramen Elizabeth,427 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,6,144.9604244,-37.80897533,
2024,104,103225,103225,433-435 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Dragon Hot Pot,433 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,26,144.9603439,-37.8088586,
2024,104,104084,104084,151-165 Franklin Street MELBOURNE VIC 3000,Melbourne (CBD),Jojo Little Kitchen,"Shop G2, 118 A'Beckett Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,36,144.9595754,-37.80904835,
2024,104,104084,104084,151-165 Franklin Street MELBOURNE VIC 3000,Melbourne (CBD),Ichigo,"Shop 3, 155 Franklin Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,100,144.9595754,-37.80904835,
2024,104,108087,108087,Melbourne Terrace Apartments 408-416 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Kimsoju,408 Queen Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,50,144.9585116,-37.80897917,
2024,105,103302,103302,422-440 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Zhangliang Malatang,"Shop 4, Ground 422-440 Elizabeth Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,32,144.961007,-37.8086289,
2024,105,104080,104080,83-93 Franklin Street MELBOURNE VIC 3000,Melbourne (CBD),Daily Delish,85 Franklin Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,35,144.9617627,-37.80816922,
2024,105,109318,109318,427-457 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),The Vine Coffee Roasters,"Tenancy 11, Level 2 435-457 Swanston Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,40,144.9626932,-37.80826292,
2024,113,110673,108118,83-129 Victoria Street MELBOURNE VIC 3000,Melbourne (CBD),Market Lane Coffee,83-85 Victoria Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,24,144.9572055,-37.80765748,
2024,113,110679,108118,Shed F Queen Victoria Market 66 Peel Street MELBOURNE VIC 3000,Melbourne (CBD),Romeo Takeaway Cafe,"Stall 7-8, Shed F Queen Victoria Market 66 Peel Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,4,144.9572055,-37.80765748,
2024,113,110688,108118,65-81 Victoria Street MELBOURNE VIC 3000,Melbourne (CBD),Rubens,75 Victoria Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,12,144.9572055,-37.80765748,
2024,113,110688,108118,65-81 Victoria Street MELBOURNE VIC 3000,Melbourne (CBD),Saltwater Sushi And Oyster Bar,79 Victoria Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,12,144.9572055,-37.80765748,
2024,113,110690,108118,507-523 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),3 Brothersss,513 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,36,144.9572055,-37.80765748,
2024,113,110690,108118,507-523 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Cafe Victoria,517 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,38,144.9572055,-37.80765748,
2024,113,110690,108118,507-523 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Cafe Victoria,517 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,24,144.9572055,-37.80765748,
2024,113,110690,108118,507-523 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Kenangan,507 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,50,144.9572055,-37.80765748,
2024,114,103233,103233,487 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Pondok Rempah,487 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,8,144.9597916,-37.8076029,
2024,114,103234,103234,489-499 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Jasper Kitchen,"Shop 1, 489-499 Elizabeth Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,65,144.9596331,-37.80750344,
2024,114,109492,109492,93-129 Therry Street MELBOURNE VIC 3000,Melbourne (CBD),Publique Bakery,18 Blender Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,18,144.9590886,-37.8076845,
2024,114,109492,109492,93-129 Therry Street MELBOURNE VIC 3000,Melbourne (CBD),Kombu Qvm Pty Ltd,10 Dhanga Djeembana Walk MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,10,144.9590886,-37.8076845,
2024,114,109493,109493,131-151 Therry Street MELBOURNE VIC 3000,Melbourne (CBD),The Brick Lane Market,466 Queen Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,105,144.9584613,-37.80788769,
2024,114,511516,511516,469 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Sarawak Kitchen,469 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,21,144.9599695,-37.807983,
2024,115,103293,103293,496-504 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Lost In Yunnan Elizabeth,504 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,80,144.9603498,-37.80719768,
2024,115,103293,103293,496-504 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Hwadam BBQ,502 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,90,144.9603498,-37.80719768,
2024,115,103300,103300,452-472 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),David's Master Pot,Gnd & Mezz 452 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,20,144.9606245,-37.80783746,
2024,115,604778,587480,Verve501 Apartments 483 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Nisa's Thai Street Food,491-493 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,98,144.9620907,-37.80728963,
2024,131,103978,103978,18-38 Siddeley Street DOCKLANDS VIC 3008,Docklands,Byblos Bar & Restaurant,"Shop 12, Ground 18-38 Siddeley Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Outdoor,80,144.9538184,-37.82273183,
2024,131,103978,103978,18-38 Siddeley Street DOCKLANDS VIC 3008,Docklands,Degani Bakery Cafe,"Shop 1, Ground 18-38 Siddeley Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Outdoor,26,144.9538184,-37.82273183,
2024,131,103978,103978,18-38 Siddeley Street DOCKLANDS VIC 3008,Docklands,Man Mo @ Wtc,"Shop 13-15, Ground 18-38 Siddeley Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Indoor,150,144.9538184,-37.82273183,
2024,203,103123,103123,258 Elgin Street CARLTON VIC 3053,Carlton,Tokyo Lamington,258 Elgin Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,24,144.9655339,-37.79670704,
2024,203,109358,109358,832-834 Swanston Street CARLTON VIC 3053,Carlton,Dumpling & Chinese Cuisine,Ground 832 Swanston Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,42,144.9648999,-37.79668021,
2024,205,104469,104469,114-152 Grattan Street CARLTON VIC 3053,Carlton,Shuji Sushi,"Shop B, Ground 700 Swanston Street CARLTON VIC 3053",4511,Cafes and Restaurants,Seats - Indoor,8,144.9648282,-37.7999972,
2024,205,104469,104469,114-152 Grattan Street CARLTON VIC 3053,Carlton,The Studio Beans,"Shop A, Ground 700 Swanston Street CARLTON VIC 3053",4511,Cafes and Restaurants,Seats - Indoor,20,144.9648282,-37.7999972,
2024,206,106130,106130,255-257 Lygon Street CARLTON VIC 3053,Carlton,University Cafe / Universita Bar Restaurant,255 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,120,144.9668382,-37.79947744,
2024,206,106130,106130,255-257 Lygon Street CARLTON VIC 3053,Carlton,University Cafe / Universita Bar Restaurant,255 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,56,144.9668382,-37.79947744,
2024,206,106132,106132,263 Lygon Street CARLTON VIC 3053,Carlton,Lagoon Dining,263 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,30,144.966868,-37.79929755,
2024,206,106137,106137,275 Lygon Street CARLTON VIC 3053,Carlton,Aperitivo Bar Ristorante,275 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,25,144.9669104,-37.79905377,
2024,206,106138,106138,277 Lygon Street CARLTON VIC 3053,Carlton,Cyrus Artlounge,277 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,22,144.9669325,-37.79901857,
2024,207,106142,106142,291-299 Lygon Street CARLTON VIC 3053,Carlton,Agostino,297 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,90,144.9670411,-37.79838828,
2024,207,106143,106143,303 Lygon Street CARLTON VIC 3053,Carlton,Tiamo,303 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,30,144.9670898,-37.79822136,
2024,207,106144,106144,305 Lygon Street CARLTON VIC 3053,Carlton,Tiamo,305 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,60,144.9670792,-37.79817948,
2024,207,106144,106144,305 Lygon Street CARLTON VIC 3053,Carlton,Tiamo,305 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,45,144.9670792,-37.79817948,
2024,207,106145,106145,307 Lygon Street CARLTON VIC 3053,Carlton,Tiamo,307 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,30,144.9669817,-37.79812248,
2024,207,106149,106149,323 Lygon Street CARLTON VIC 3053,Carlton,Milk The Cow Licensed Fromagerie,323 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,80,144.9671258,-37.79777439,
2024,207,106152,106152,329 Lygon Street CARLTON VIC 3053,Carlton,Heartattack and Vine,329 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,50,144.9671482,-37.79764329,
2024,207,106153,106153,331-335 Lygon Street CARLTON VIC 3053,Carlton,Jimmy Watson's Wine Bar,331-335 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,40,144.9671779,-37.7975082,
2024,212,106871,102697,478 Drummond Street CARLTON VIC 3053,Carlton,Adonai Foods,Shop 478 Drummond Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,20,144.9690954,-37.79465838,
2024,215,103142,103142,156-160 Elgin Street CARLTON VIC 3053,Carlton,Bossa Nova Coffee And Friends,156 Elgin Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,10,144.9693917,-37.79713752,
2024,215,103142,103142,156-160 Elgin Street CARLTON VIC 3053,Carlton,Bossa Nova Coffee And Friends,156 Elgin Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,25,144.9693917,-37.79713752,
2024,216,102715,102715,348 Drummond Street CARLTON VIC 3053,Carlton,Vincent The Dog,348 Drummond Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,18,144.9692679,-37.79777638,
2024,217,102686,102686,313-315 Drummond Street CARLTON VIC 3053,Carlton,Masani Italian Dining & Terrace,313-315 Drummond Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,30,144.968492,-37.79837995,
2024,217,103711,103711,172-174 Faraday Street CARLTON VIC 3053,Carlton,The Carlton Wine Room,Ground 172-174 Faraday Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,20,144.9685856,-37.79858383,
2024,217,106193,106193,368-386 Lygon Street CARLTON VIC 3053,Carlton,Brunetti Classico Carlton,"Shop 17-18, 368-384 Lygon Street CARLTON VIC 3053",4511,Cafes and Restaurants,Seats - Outdoor,100,144.9681789,-37.79803089,
2024,217,106196,106196,362 Lygon Street CARLTON VIC 3053,Carlton,Sea Salt Kitchen,362 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,22,144.9676346,-37.79832944,
2024,218,106209,106209,320 Lygon Street CARLTON VIC 3053,Carlton,Donnini's Restaurant,320 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,24,144.9675104,-37.79953749,
2024,218,106210,106210,316-318 Lygon Street CARLTON VIC 3053,Carlton,Copperwood,316-318 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,33,144.9676,-37.79962339,
2024,218,106217,106217,292 Lygon Street CARLTON VIC 3053,Carlton,Divine Darbar Indian Restaurant and Bar,292 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,89,144.9673338,-37.80013942,
2024,224,108247,108247,114-116 Rathdowne Street CARLTON VIC 3053,Carlton,Paris Go Bistro,114-116 Rathdowne Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,50,144.9708841,-37.79695652,
2024,225,108237,108237,158 Rathdowne Street CARLTON VIC 3053,Carlton,Fenton Bistro,Ground 158 Rathdowne Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,26,144.9710862,-37.79578979,
2024,226,108234,108234,166 Rathdowne Street CARLTON VIC 3053,Carlton,Okra Sri Lankan Cuisine,166 Rathdowne Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,20,144.9711405,-37.79543507,
2024,226,108235,108235,164 Rathdowne Street CARLTON VIC 3053,Carlton,Bar Bellamy,164 Rathdowne Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,12,144.9711319,-37.79547684,
2024,232,106944,106944,161-163 Nicholson Street CARLTON VIC 3053,Carlton,Al Dente Sapori,Part 161-163 Nicholson Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,66,144.9748066,-37.7963885,
2024,232,106956,106956,191 Nicholson Street CARLTON VIC 3053,Carlton,Scopri Italian Food & Wine,191 Nicholson Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,60,144.9749221,-37.79568657,
2024,239,107548,107548,222-224 Pelham Street MELBOURNE VIC 3000,Carlton,Books N Bites Cafe,Ground 224 Pelham Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,12,144.9583287,-37.80169537,
2024,240,104466,104466,Alan Gilbert Building - Bld 104 153-163 Barry Street CARLTON VIC 3053,Carlton,Baretto Cafe,Ground 161 Barry Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,120,144.9592806,-37.80023307,
2024,240,107550,107550,156-180 Berkeley Street CARLTON VIC 3053,Carlton,Cafe Commercio,Part Ground 156-180 Berkeley Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,115,144.9588203,-37.80155731,
2024,243,109329,109329,723-741 Swanston Street CARLTON VIC 3053,Carlton,The Dumplings & Tea Co,"Room G25, Pt Ground 723 Swanston Street CARLTON VIC 3053",4511,Cafes and Restaurants,Seats - Indoor,18,144.9634142,-37.80087264,
2024,243,109329,109329,723-741 Swanston Street CARLTON VIC 3053,Carlton,The Dumplings & Tea Co,"Room G25, Pt Ground 723 Swanston Street CARLTON VIC 3053",4511,Cafes and Restaurants,Seats - Outdoor,19,144.9634142,-37.80087264,
2024,243,109330,109330,743-751 Swanston Street CARLTON VIC 3053,Carlton,KFC Carlton,"Shop 2, 743-751 Swanston Street CARLTON VIC 3053",4511,Cafes and Restaurants,Seats - Indoor,22,144.9636423,-37.8006201,
2024,243,109330,109330,743-751 Swanston Street CARLTON VIC 3053,Carlton,Master Fiery,"Shop 3, 743-751 Swanston Street CARLTON VIC 3053",4511,Cafes and Restaurants,Seats - Indoor,40,144.9636423,-37.8006201,
2024,245,104450,104450,251-257 Cardigan Street CARLTON VIC 3053,Carlton,Gyoza San,"Shop 3, Ground 121 Grattan Street CARLTON VIC 3053",4511,Cafes and Restaurants,Seats - Indoor,36,144.9651037,-37.80077102,
2024,246,101693,101693,156-164 Cardigan Street CARLTON VIC 3053,Carlton,Chargrilled Vietnamese Kitchen,"Unit 2, 164 Cardigan Street CARLTON VIC 3053",4511,Cafes and Restaurants,Seats - Indoor,26,144.9656265,-37.80132569,
2024,246,101693,101693,156-164 Cardigan Street CARLTON VIC 3053,Carlton,Don Tojo,"Unit 3, 164 Cardigan Street CARLTON VIC 3053",4511,Cafes and Restaurants,Seats - Outdoor,15,144.9656265,-37.80132569,
2024,246,101693,101693,156-164 Cardigan Street CARLTON VIC 3053,Carlton,Don Tojo,"Unit 3, 164 Cardigan Street CARLTON VIC 3053",4511,Cafes and Restaurants,Seats - Indoor,48,144.9656265,-37.80132569,
2024,246,104449,104449,117 Grattan Street CARLTON VIC 3053,Carlton,Shooter McGavins,117 Grattan Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,30,144.9656241,-37.80080042,
2024,246,106100,106100,167 Lygon Street CARLTON VIC 3053,Carlton,Kabana Restaurant,167 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,30,144.966446,-37.80178513,
2024,246,106101,106101,169 Lygon Street CARLTON VIC 3053,Carlton,Stuzzichino,Ground 169 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,30,144.9664569,-37.80171819,
2024,246,106107,106107,189 Lygon Street CARLTON VIC 3053,Carlton,Tabouli,189 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,45,144.966488,-37.8011904,
2024,247,106229,106229,246-252 Lygon Street CARLTON VIC 3053,Carlton,Cairo Nights Restaurant & Bar,"Unit 5, 252 Lygon Street CARLTON VIC 3053",4511,Cafes and Restaurants,Seats - Indoor,50,144.9673242,-37.80137656,
2024,247,106231,106231,240 Lygon Street CARLTON VIC 3053,Carlton,Piccolo Mondo,240 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,120,144.9672463,-37.80158026,
2024,248,104445,104445,218-224 Drummond Street CARLTON VIC 3053,Carlton,Leonardo's Pizza Palace,218-224 Drummond Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,80,144.9685975,-37.80116198,
2024,250,623345,108266,Melbourne Museum 11 Nicholson Street CARLTON VIC 3053,Carlton,Market Cafe / Station Cafe / Mercury Restaurant,Restaurant 11 Nicholson Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,215,144.9716355,-37.80401887,
2024,252,106240,106240,174-178 Lygon Street CARLTON VIC 3053,Carlton,Nefes,174-178 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,100,144.96678,-37.80305855,
2024,252,106247,106247,140-146 Lygon Street CARLTON VIC 3053,Carlton,Khabbay Restaurant,140-142 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,120,144.9667231,-37.803783,
2024,252,111059,106250,126 Lygon Street CARLTON VIC 3053,Carlton,Hakata Gensuke Carlton,126 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,22,144.9666992,-37.80443778,
2024,252,111059,106250,126 Lygon Street CARLTON VIC 3053,Carlton,Hakata Gensuke Carlton,126 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,8,144.9666992,-37.80443778,
2024,252,111061,106250,122 Lygon Street CARLTON VIC 3053,Carlton,Kantin,122 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,16,144.9666992,-37.80443778,
2024,252,111066,106250,110 Lygon Street CARLTON VIC 3053,Carlton,Ying Thai 2,110 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,20,144.9666992,-37.80443778,
2024,254,106083,106083,95-97 Lygon Street CARLTON VIC 3053,Carlton,KITCHEN OF THE KING,Level 1 90 Queensberry Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,50,144.9659498,-37.80467681,
2024,254,106086,106086,121 Lygon Street CARLTON VIC 3053,Carlton,Kazuki's Restaurant,121 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,40,144.9660241,-37.80415049,
2024,254,106087,106087,123-125 Lygon Street CARLTON VIC 3053,Carlton,Mercadante Pizza,Ground 123 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,45,144.9660342,-37.80408996,
2024,254,106096,106096,151 Lygon Street CARLTON VIC 3053,Carlton,La Cabra Carlton,Ground 151 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,40,144.9661179,-37.80366248,
2024,255,594107,594107,522-536 Swanston Street CARLTON VIC 3053,Carlton,Fattie Prince,526 Swanston Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,45,144.9636402,-37.80430744,
2024,256,108029,108029,599-605 Swanston Street CARLTON VIC 3053,Carlton,Adozen Adozen,188 Queensberry Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,20,144.9627845,-37.80429344,
2024,256,518847,518847,19-21 Lincoln Square South CARLTON VIC 3053,Carlton,Bar Holiday,19-21 Lincoln Square South CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,50,144.9627813,-37.80336259,
2024,257,105523,105523,108-128 Leicester Street CARLTON VIC 3053,Carlton,Stovetop,Cafe 108-128 Leicester Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,70,144.9609717,-37.80335267,
